1	9 
2	24 
3	12 
4	5 
5	2 
6	4 
7	8 
8	15 
9	4 
10	1 
11	8 
12	8 
13	10 
14	15 
15	23 
16	25 
17	2 
18	11 
19	2 
20	7 
21	13 
22	3 
23	17 
24	18 
25	14 
26	6 
27	14 
28	4 
29	13 
30	22 
31	17 
32	12 
33	19 
34	7 
35	8 
36	6 
37	5 
38	18 
39	8 
40	19 
41	6 
42	10 
43	5 
44	22 
45	13 
46	21 
47	10 
48	13 
49	3 
50	8 
51	18 
52	21 
53	26 
54	8 
55	1 
56	5 
57	22 
58	21 
59	6 
60	24 
61	18 
62	18 
63	11 
64	8 
65	15 
66	5 
67	21 
68	24 
69	2 
70	1 
71	23 
72	14 
73	16 
74	17 
75	1 
76	22 
77	20 
78	15 
79	6 
80	8 
81	4 
82	24 
83	12 
84	17 
85	21 
86	22 
87	25 
88	19 
89	26 
90	14 
91	17 
92	21 
93	1 
94	4 
95	14 
96	21 
97	20 
98	1 
99	24 
100	20 
101	10 
102	5 
103	26 
104	6 
105	16 
106	20 
107	8 
108	20 
109	14 
110	15 
111	14 
112	2 
113	18 
114	18 
115	16 
116	14 
117	3 
118	13 
119	16 
120	26 
121	19 
122	12 
123	18 
124	11 
125	23 
126	11 
127	21 
128	21 
129	15 
130	7 
131	25 
132	15 
133	19 
134	16 
135	22 
136	11 
137	22 
138	10 
139	8 
140	13 
141	24 
142	17 
143	1 
144	12 
145	25 
146	8 
147	6 
148	18 
149	9 
150	10 
151	18 
152	6 
153	19 
154	8 
155	8 
156	17 
157	8 
158	21 
159	16 
160	4 
161	15 
162	26 
163	14 
164	4 
165	21 
166	16 
167	11 
168	9 
169	18 
170	8 
171	13 
172	14 
173	4 
174	19 
175	14 
176	14 
177	24 
178	26 
179	23 
180	4 
181	16 
182	10 
183	25 
184	18 
185	20 
186	6 
187	17 
188	17 
189	8 
190	16 
191	23 
192	23 
193	15 
194	1 
195	22 
196	18 
197	19 
198	2 
199	12 
200	9 
201	21 
202	2 
203	24 
204	16 
205	25 
206	13 
207	14 
208	24 
209	12 
210	13 
211	14 
212	22 
213	5 
214	22 
215	2 
216	1 
217	11 
218	7 
219	23 
220	7 
221	16 
222	8 
223	15 
224	18 
225	22 
226	12 
227	2 
228	2 
229	10 
230	18 
231	15 
232	1 
233	24 
234	12 
235	23 
236	16 
237	21 
238	19 
239	18 
240	23 
241	24 
242	13 
243	17 
244	17 
245	2 
246	3 
247	8 
248	19 
249	5 
250	15 
251	16 
252	12 
253	12 
254	3 
255	20 
256	22 
257	12 
258	13 
259	19 
260	4 
261	21 
262	21 
263	21 
264	16 
