1	18 
2	11 
3	20 
4	18 
5	19 
6	19 
7	21 
8	10 
9	18 
10	6 
11	22 
12	15 
13	3 
14	1 
15	21 
16	13 
17	20 
18	16 
19	11 
20	12 
21	8 
22	3 
23	28 
24	24 
25	14 
26	18 
27	7 
28	4 
29	18 
30	21 
31	6 
32	7 
33	4 
34	2 
35	23 
36	9 
37	8 
38	5 
39	27 
40	17 
41	14 
42	2 
43	1 
44	15 
45	20 
46	14 
47	26 
48	3 
49	6 
50	2 
51	25 
52	23 
53	25 
54	11 
55	10 
56	15 
57	17 
58	18 
59	2 
60	15 
61	28 
62	20 
63	16 
64	26 
65	5 
66	11 
67	9 
68	14 
69	12 
70	23 
71	7 
72	10 
73	25 
74	18 
75	6 
76	24 
77	23 
78	1 
79	25 
80	6 
81	7 
82	7 
83	11 
84	27 
85	20 
86	22 
87	22 
88	16 
89	13 
90	9 
91	8 
92	18 
93	24 
94	28 
95	15 
96	10 
97	1 
98	9 
99	14 
100	28 
101	14 
102	25 
103	19 
104	24 
105	16 
106	25 
107	17 
108	24 
109	25 
110	12 
111	18 
112	9 
113	16 
114	2 
115	12 
116	5 
117	19 
118	14 
119	18 
120	11 
121	17 
122	6 
123	15 
124	14 
125	20 
126	28 
127	24 
128	13 
129	7 
130	17 
131	8 
132	4 
133	21 
134	2 
135	14 
136	9 
137	27 
138	1 
139	11 
140	16 
141	3 
142	23 
143	3 
144	7 
145	13 
146	1 
147	18 
148	4 
149	15 
150	19 
151	15 
152	5 
153	28 
154	10 
155	17 
156	22 
157	16 
158	21 
159	16 
160	12 
161	11 
162	13 
163	26 
164	14 
165	26 
166	7 
167	3 
168	25 
169	1 
170	11 
171	3 
172	18 
173	13 
174	28 
175	16 
176	3 
177	25 
178	10 
179	22 
180	22 
181	21 
182	11 
183	15 
184	2 
185	9 
186	6 
187	26 
188	12 
189	23 
190	19 
191	26 
192	28 
193	21 
194	6 
195	7 
196	11 
197	24 
198	7 
199	11 
200	25 
201	5 
202	24 
203	6 
204	3 
205	11 
206	1 
207	26 
208	11 
209	3 
210	6 
211	25 
212	23 
213	7 
214	16 
215	28 
216	17 
217	8 
218	13 
219	9 
220	3 
221	6 
222	21 
223	3 
224	7 
225	6 
226	13 
227	20 
228	25 
229	3 
230	2 
231	8 
232	1 
233	23 
234	10 
235	28 
236	26 
237	3 
238	20 
239	11 
240	3 
241	12 
242	25 
243	11 
244	8 
245	16 
246	5 
247	5 
248	25 
249	10 
250	19 
251	5 
252	4 
253	18 
254	13 
255	26 
256	5 
257	18 
258	11 
259	14 
260	4 
261	13 
262	19 
263	13 
264	13 
265	26 
266	11 
267	12 
268	4 
269	19 
270	21 
271	15 
272	4 
273	22 
274	27 
275	16 
276	25 
277	28 
278	14 
279	13 
280	4 
281	1 
282	16 
283	11 
284	24 
285	16 
286	13 
287	2 
288	16 
289	12 
290	2 
291	25 
292	12 
293	7 
294	16 
295	20 
296	1 
297	12 
298	9 
299	24 
300	10 
301	17 
302	21 
303	23 
304	18 
305	22 
306	14 
307	18 
308	5 
309	10 
310	9 
311	20 
312	2 
313	2 
314	15 
315	23 
316	22 
317	16 
318	4 
319	24 
320	13 
321	9 
322	13 
323	20 
324	4 
325	27 
326	20 
327	5 
328	24 
329	15 
330	15 
331	13 
332	1 
333	14 
334	26 
335	16 
336	10 
337	22 
338	28 
339	17 
340	15 
341	7 
342	13 
343	13 
344	25 
345	28 
346	25 
347	16 
348	12 
349	22 
350	15 
351	1 
352	14 
353	23 
354	23 
355	23 
356	28 
357	25 
358	7 
359	8 
360	3 
361	28 
362	25 
363	1 
364	20 
365	17 
366	10 
367	12 
368	5 
369	28 
370	11 
371	7 
372	26 
373	24 
374	6 
375	28 
376	26 
377	8 
378	16 
379	11 
380	21 
381	25 
382	12 
383	15 
384	10 
385	17 
386	21 
387	23 
388	7 
389	16 
390	6 
391	27 
392	2 
393	23 
394	6 
395	20 
396	23 
397	1 
398	24 
399	11 
400	10 
401	9 
402	16 
403	20 
404	28 
405	23 
406	2 
407	2 
408	11 
409	10 
410	15 
411	2 
412	11 
413	1 
414	17 
415	6 
416	7 
417	2 
418	7 
419	16 
420	5 
421	3 
422	22 
423	17 
424	10 
425	20 
426	16 
427	18 
428	6 
429	19 
430	18 
431	2 
432	13 
433	3 
434	4 
435	14 
436	15 
437	27 
438	22 
439	26 
440	13 
441	28 
442	10 
443	21 
444	28 
445	9 
446	10 
447	27 
448	3 
449	9 
450	18 
451	15 
452	26 
453	2 
454	28 
455	4 
456	23 
457	13 
458	21 
459	4 
460	20 
461	4 
462	3 
463	6 
464	23 
465	23 
466	14 
467	4 
468	24 
469	24 
470	5 
471	8 
472	22 
473	2 
474	9 
475	20 
476	9 
477	10 
478	25 
479	12 
480	12 
481	23 
482	23 
483	19 
484	25 
485	23 
486	23 
487	16 
488	25 
489	3 
490	9 
491	16 
492	27 
493	4 
494	4 
495	16 
496	10 
497	6 
498	25 
499	13 
500	16 
501	16 
502	10 
503	15 
504	17 
505	2 
506	8 
507	18 
508	6 
509	28 
510	23 
511	28 
512	12 
513	17 
514	3 
515	15 
516	18 
517	24 
518	11 
519	19 
520	24 
521	9 
522	7 
523	5 
524	15 
525	18 
526	9 
527	23 
528	11 
529	4 
530	10 
531	3 
532	12 
533	3 
534	7 
535	27 
536	13 
537	5 
538	24 
539	25 
540	19 
541	17 
542	24 
543	26 
544	17 
545	8 
546	10 
547	18 
548	23 
549	18 
550	14 
551	26 
552	7 
553	16 
554	19 
555	1 
556	23 
557	22 
558	6 
559	25 
560	15 
561	27 
562	12 
563	13 
564	9 
565	21 
566	21 
567	4 
568	6 
569	25 
570	25 
571	10 
572	16 
573	22 
574	6 
575	14 
576	16 
577	5 
578	2 
579	15 
580	22 
581	13 
582	6 
583	28 
584	24 
585	23 
586	19 
587	10 
588	13 
589	10 
590	4 
591	10 
592	28 
593	10 
594	18 
595	15 
596	1 
597	15 
598	2 
599	5 
600	13 
601	16 
602	16 
603	8 
604	24 
605	18 
606	8 
607	5 
608	9 
609	4 
610	25 
611	16 
612	11 
613	18 
614	25 
615	27 
616	12 
617	17 
618	11 
619	28 
620	18 
621	17 
622	16 
623	20 
624	6 
625	26 
626	7 
627	18 
628	9 
629	7 
630	26 
631	6 
632	9 
633	7 
634	5 
635	22 
636	10 
637	19 
638	17 
639	26 
640	22 
641	28 
642	7 
643	13 
644	19 
645	15 
646	5 
647	11 
648	15 
649	27 
650	16 
651	15 
652	21 
653	12 
654	18 
655	12 
656	14 
657	24 
658	26 
659	16 
660	10 
661	12 
662	9 
663	11 
664	4 
665	24 
666	12 
667	14 
668	23 
669	21 
670	4 
671	17 
672	25 
673	21 
674	24 
675	6 
676	10 
677	21 
678	2 
679	20 
680	12 
681	6 
682	8 
683	21 
684	25 
685	4 
686	13 
687	1 
688	23 
689	12 
690	5 
691	16 
692	15 
693	11 
694	5 
695	26 
696	28 
697	25 
698	19 
699	18 
700	17 
701	10 
702	9 
703	18 
704	12 
705	5 
706	3 
707	18 
708	26 
709	27 
710	28 
711	21 
712	24 
713	16 
714	11 
715	1 
716	28 
717	16 
718	5 
719	7 
720	11 
721	7 
722	13 
723	6 
724	9 
725	19 
726	7 
727	25 
728	10 
729	28 
730	16 
731	13 
732	9 
733	24 
734	11 
735	9 
736	4 
737	13 
738	26 
739	21 
740	9 
741	25 
742	4 
743	11 
744	21 
745	25 
746	26 
747	14 
748	10 
749	15 
750	7 
751	9 
752	4 
753	2 
754	7 
755	16 
756	5 
757	14 
758	1 
759	20 
760	2 
761	22 
762	2 
763	27 
764	16 
765	2 
766	8 
