1	87
1	128
1	185
1	337
1	452
1	619
1	659
1	665
1	769
1	783
2	305
2	434
2	512
2	530
2	696
2	775
2	805
2	875
2	948
2	980
3	245
3	644
3	671
3	774
3	851
3	927
3	930
3	952
3	987
3	992
4	233
4	400
4	469
4	508
4	537
4	577
4	578
4	677
4	765
4	770
5	120
5	143
5	346
5	357
5	627
5	696
5	775
5	789
5	875
5	997
6	130
6	544
6	545
6	717
6	845
6	869
6	872
6	902
6	955
6	958
7	83
7	369
7	400
7	520
7	526
7	537
7	682
7	765
7	770
7	960
8	24
8	125
8	282
8	352
8	634
8	694
8	700
8	758
8	848
8	963
9	260
9	316
9	332
9	391
9	619
9	659
9	681
9	685
9	745
9	769
10	122
10	516
10	569
10	627
10	678
10	721
10	814
10	833
10	841
10	856
11	196
11	362
11	450
11	822
11	829
11	846
11	853
11	868
11	911
11	915
12	200
12	361
12	452
12	659
12	665
12	685
12	745
12	769
12	783
12	875
13	667
13	877
13	892
13	917
13	939
13	944
13	951
13	965
13	974
13	994
14	15
14	575
14	913
14	914
14	924
14	940
14	943
14	989
14	998
14	999
15	14
15	202
15	532
15	565
15	580
15	807
15	903
15	918
15	959
15	996
16	370
16	518
16	525
16	710
16	750
16	867
16	895
16	897
16	925
16	977
17	279
17	371
17	384
17	438
17	470
17	564
17	679
17	728
17	859
17	909
18	480
18	522
18	638
18	691
18	794
18	889
18	941
18	942
18	961
18	979
19	320
19	514
19	710
19	747
19	778
19	779
19	808
19	843
19	913
19	979
20	415
20	593
20	678
20	784
20	836
20	951
20	962
20	965
20	974
20	994
21	283
21	826
21	842
21	881
21	900
21	916
21	931
21	976
21	978
21	997
22	313
22	316
22	489
22	588
22	668
22	695
22	835
22	964
22	977
22	979
23	108
23	202
23	453
23	790
23	829
23	846
23	853
23	911
23	915
23	931
24	8
24	468
24	480
24	497
24	550
24	686
24	758
24	848
24	931
24	984
25	429
25	609
25	785
25	866
25	905
25	946
25	967
25	970
25	973
25	983
26	62
26	132
26	349
26	499
26	584
26	649
26	694
26	728
26	772
26	871
27	66
27	203
27	309
27	620
27	801
27	822
27	846
27	868
27	911
27	915
28	52
28	195
28	364
28	387
28	592
28	616
28	643
28	681
28	732
28	962
29	439
29	705
29	803
29	924
29	930
29	933
29	944
29	972
29	979
29	990
30	479
30	509
30	547
30	573
30	577
30	674
30	871
30	893
30	897
30	899
31	63
31	123
31	433
31	466
31	547
31	573
31	871
31	893
31	897
31	899
32	319
32	323
32	459
32	479
32	814
32	824
32	833
32	841
32	856
32	922
33	322
33	402
33	436
33	453
33	463
33	640
33	689
33	724
33	731
33	742
34	407
34	684
34	882
34	898
34	900
34	936
34	951
34	953
34	976
34	978
35	444
35	727
35	743
35	761
35	819
35	864
35	878
35	935
35	995
35	1000
36	43
36	121
36	207
36	341
36	625
36	806
36	879
36	975
36	995
36	1000
37	59
37	142
37	307
37	394
37	440
37	504
37	673
37	701
37	838
37	868
38	287
38	486
38	614
38	795
38	798
38	921
38	942
38	961
38	971
38	984
39	81
39	367
39	494
39	602
39	684
39	787
39	828
39	858
39	908
39	947
40	48
40	345
40	488
40	491
40	549
40	662
40	864
40	928
40	966
40	986
41	448
41	774
41	921
41	923
41	940
41	943
41	957
41	989
41	998
41	999
42	302
42	716
42	734
42	740
42	892
42	894
42	917
42	962
42	974
42	994
43	36
43	138
43	262
43	723
43	806
43	934
43	981
43	993
43	995
43	1000
44	398
44	583
44	628
44	631
44	766
44	777
44	870
44	874
44	908
44	947
45	766
45	827
45	877
45	894
45	949
45	951
45	962
45	968
45	974
45	994
46	345
46	542
46	707
46	800
46	817
46	852
46	865
46	896
46	925
46	991
47	382
47	521
47	669
47	804
47	814
47	857
47	901
47	954
47	980
47	997
48	40
48	250
48	293
48	364
48	592
48	616
48	643
48	651
48	681
48	732
49	351
49	560
49	628
49	751
49	764
49	787
49	828
49	846
49	908
49	947
50	187
50	265
50	435
50	601
50	761
50	763
50	928
50	963
50	966
50	986
51	181
51	353
51	431
51	628
51	764
51	787
51	858
51	861
51	908
51	947
52	28
52	334
52	849
52	866
52	905
52	906
52	926
52	946
52	970
52	973
53	268
53	381
53	471
53	688
53	793
53	863
53	869
53	902
53	958
53	969
54	230
54	718
54	752
54	799
54	851
54	862
54	945
54	963
54	976
54	992
55	493
55	901
55	907
55	914
55	921
55	944
55	956
55	957
55	998
55	999
56	301
56	554
56	608
56	676
56	773
56	815
56	835
56	886
56	890
56	999
57	63
57	343
57	785
57	891
57	905
57	926
57	946
57	970
57	973
57	983
58	443
58	637
58	729
58	792
58	794
58	835
58	854
58	883
58	886
58	890
59	37
59	307
59	334
59	338
59	423
59	465
59	535
59	741
59	792
59	838
60	86
60	367
60	398
60	764
60	766
60	870
60	874
60	902
60	908
60	947
61	145
61	423
61	440
61	535
61	690
61	701
61	741
61	838
61	883
61	906
62	26
62	470
62	503
62	564
62	584
62	617
62	749
62	772
62	775
62	859
63	31
63	57
63	141
63	411
63	585
63	621
63	674
63	893
63	897
63	899
64	318
64	343
64	455
64	506
64	613
64	727
64	807
64	839
64	959
64	996
65	113
65	132
65	254
65	325
65	349
65	377
65	503
65	617
65	683
65	859
66	27
66	436
66	747
66	801
66	822
66	829
66	846
66	853
66	911
66	915
67	716
67	767
67	789
67	836
67	939
67	949
67	962
67	965
67	974
67	994
68	600
68	776
68	778
68	803
68	830
68	855
68	885
68	932
68	971
68	982
69	267
69	274
69	442
69	509
69	515
69	871
69	886
69	893
69	897
69	899
70	366
70	527
70	638
70	762
70	795
70	844
70	932
70	941
70	971
70	984
71	96
71	433
71	450
71	753
71	763
71	875
71	912
71	920
71	924
71	997
72	217
72	480
72	494
72	571
72	634
72	686
72	694
72	758
72	848
72	993
73	211
73	516
73	661
73	678
73	721
73	824
73	833
73	841
73	856
73	916
74	99
74	497
74	571
74	634
74	694
