1	157
1	256
1	307
1	744
1	761
1	794
1	911
1	972
1	987
1	999
2	19
2	202
2	287
2	370
2	629
2	637
2	710
2	752
2	756
2	856
3	148
3	176
3	363
3	447
3	587
3	733
3	829
3	954
3	955
3	966
4	267
4	440
4	694
4	726
4	795
4	942
4	974
4	975
4	988
4	998
5	161
5	209
5	523
5	669
5	697
5	736
5	774
5	875
5	894
5	966
6	48
6	464
6	551
6	588
6	629
6	661
6	934
6	951
6	953
6	957
7	23
7	226
7	389
7	563
7	651
7	767
7	806
7	813
7	834
7	964
8	438
8	490
8	510
8	557
8	697
8	796
8	875
8	881
8	894
8	920
9	242
9	384
9	387
9	538
9	560
9	709
9	741
9	843
9	950
9	960
10	68
10	439
10	525
10	648
10	804
10	837
10	924
10	972
10	978
10	987
11	412
11	593
11	628
11	725
11	748
11	887
11	962
11	975
11	976
11	993
12	489
12	506
12	533
12	752
12	754
12	777
12	820
12	850
12	852
12	939
13	41
13	124
13	321
13	346
13	606
13	647
13	671
13	728
13	916
13	922
14	443
14	467
14	659
14	664
14	777
14	847
14	864
14	868
14	871
14	958
15	141
15	205
15	286
15	400
15	407
15	767
15	783
15	962
15	970
15	976
16	295
16	612
16	656
16	789
16	822
16	831
16	834
16	877
16	954
16	969
17	152
17	226
17	317
17	436
17	715
17	781
17	842
17	931
17	933
17	991
18	47
18	108
18	401
18	617
18	625
18	654
18	924
18	940
18	972
18	987
19	2
19	382
19	506
19	713
19	726
19	760
19	864
19	927
19	948
19	991
20	123
20	461
20	505
20	533
20	573
20	616
20	768
20	810
20	947
20	965
21	39
21	324
21	410
21	539
21	558
21	585
21	612
21	765
21	816
21	822
22	168
22	215
22	349
22	488
22	510
22	616
22	681
22	735
22	776
22	928
23	7
23	584
23	595
23	642
23	751
23	752
23	787
23	858
23	900
23	906
24	225
24	296
24	437
24	462
24	704
24	734
24	835
24	863
24	946
24	955
25	98
25	166
25	316
25	636
25	731
25	740
25	830
25	881
25	956
25	997
26	286
26	302
26	757
26	846
26	847
26	870
26	909
26	945
26	976
26	1000
27	124
27	156
27	479
27	570
27	605
27	796
27	895
27	909
27	911
27	938
28	96
28	164
28	326
28	428
28	583
28	840
28	845
28	885
28	977
28	995
29	644
29	753
29	812
29	830
29	857
29	943
29	949
29	953
29	973
29	989
30	48
30	278
30	535
30	598
30	627
30	636
30	674
30	735
30	848
30	999
31	134
31	701
31	717
31	746
31	749
31	843
31	844
31	950
31	983
31	1000
32	348
32	394
32	665
32	710
32	744
32	833
32	857
32	910
32	965
32	989
33	42
33	237
33	541
33	569
33	743
33	809
33	847
33	861
33	913
33	975
34	198
34	423
34	550
34	659
34	714
34	766
34	778
34	794
34	915
34	971
35	451
35	551
35	669
35	693
35	776
35	856
35	885
35	923
35	948
35	957
36	314
36	618
36	625
36	643
36	659
36	869
36	880
36	904
36	918
36	993
37	280
37	532
37	660
37	744
37	811
37	829
37	854
37	906
37	928
37	992
38	57
38	295
38	368
38	487
38	582
38	834
38	841
38	937
38	958
38	966
39	21
39	349
39	362
39	373
39	417
39	486
39	552
39	877
39	944
39	952
40	77
40	135
40	340
40	342
40	346
40	448
40	819
40	914
40	917
40	957
41	13
41	52
41	179
41	319
41	723
41	757
41	769
41	916
41	935
41	985
42	33
42	252
42	278
42	548
42	553
42	732
42	777
42	911
42	947
42	951
43	93
43	119
43	482
43	636
43	678
43	721
43	744
43	852
43	896
43	940
44	77
44	255
44	628
44	702
44	711
44	813
44	862
44	917
44	927
44	981
45	295
45	356
45	418
45	483
45	620
45	740
45	748
45	800
45	884
45	958
46	304
46	591
46	692
46	698
46	743
46	772
46	824
46	863
46	892
46	897
47	18
47	365
47	496
47	555
47	561
47	779
47	969
47	978
47	981
47	993
48	6
48	30
48	51
48	463
48	503
48	632
48	762
48	873
48	999
48	1000
49	81
49	431
49	733
49	737
49	750
49	780
49	803
49	804
49	939
49	977
50	103
50	460
50	468
50	693
50	722
50	782
50	880
50	954
50	955
50	961
51	48
51	96
51	405
51	427
51	698
51	787
51	792
51	793
51	828
51	927
52	41
52	435
52	533
52	591
52	594
52	649
52	729
52	791
52	947
52	997
53	107
53	489
53	501
53	663
53	852
53	864
53	902
53	922
53	939
53	940
54	231
54	362
54	558
54	626
54	654
54	684
54	754
54	915
54	972
54	987
55	343
55	358
55	480
55	721
55	850
55	852
55	859
55	888
55	948
55	990
56	86
56	190
56	545
56	655
56	667
56	682
56	819
56	885
56	917
56	934
57	38
57	729
57	807
57	845
57	847
57	850
57	890
57	900
57	917
57	923
58	71
58	280
58	368
58	560
58	564
58	575
58	613
58	647
58	652
58	756
59	279
59	660
59	691
59	718
59	872
59	890
59	952
59	963
59	978
59	984
60	337
60	648
60	734
60	743
60	830
60	881
60	891
60	947
60	977
60	997
61	77
61	239
61	429
61	500
61	618
61	729
61	790
61	833
61	846
61	959
62	79
62	296
62	315
62	369
62	412
62	454
62	530
62	649
62	670
62	998
63	76
63	85
63	192
63	291
63	751
63	762
63	802
63	822
63	966
63	1000
64	374
64	383
64	544
64	730
64	752
64	757
64	786
64	875
64	915
64	989
65	149
65	183
65	403
65	635
65	650
65	668
65	778
65	861
65	868
65	871
66	464
66	573
66	821
66	824
66	838
66	850
66	879
66	896
66	899
66	940
67	128
67	180
67	333
67	376
67	623
67	681
67	715
67	865
67	916
67	985
68	10
68	270
68	456
68	570
68	804
68	880
68	965
68	968
68	969
68	989
69	392
69	446
69	496
69	574
69	627
69	759
69	958
69	972
69	974
69	997
70	320
70	498
70	687
70	732
70	766
70	778
70	794
70	861
70	923
70	926
71	58
71	191
71	220
71	562
71	741
71	844
71	889
71	944
71	949
71	1000
72	128
72	338
72	411
72	493
72	510
72	642
72	660
72	839
72	881
72	933
73	538
73	560
73	717
73	766
73	849
73	871
73	874
73	887
73	918
73	958
74	82
74	291
74	300
74	350
74	381
74	481
74	556
74	780
74	909
74	936
75	90
75	375
75	654
75	655
75	751
75	830
75	861
75	868
75	925
75	958
76	63
76	193
76	214
76	534
76	539
76	643
76	788
76	814
76	966
76	973
77	40
77	44
77	61
77	435
77	444
77	484
77	772
77	826
77	827
77	979
78	379
78	400
78	583
78	593
78	783
78	868
78	882
78	887
78	976
78	977
79	62
79	184
79	371
79	582
79	753
79	843
79	854
79	966
79	974
79	990
80	174
80	196
80	308
80	416
80	666
80	714
80	756
80	764
80	842
80	933
81	49
81	242
81	440
81	514
81	617
81	730
81	877
81	888
81	896
81	940
82	74
82	214
82	357
82	708
82	805
82	817
82	848
82	849
82	920
82	988
83	158
83	447
83	626
83	665
83	677
83	858
83	926
83	948
83	968
83	989
84	251
84	262
84	592
84	666
84	680
84	796
84	902
84	960
84	994
84	996
85	63
85	189
85	190
85	214
85	473
85	542
85	545
85	710
85	806
85	932
86	56
86	639
86	694
86	700
86	726
86	750
86	817
86	850
86	879
86	973
87	318
87	334
87	396
87	532
87	557
87	701
87	708
87	802
87	879
87	944
88	434
88	616
88	648
88	665
88	693
88	881
88	900
88	914
88	965
88	997
89	191
89	329
89	545
89	584
89	676
89	687
89	765
89	973
89	974
89	1000
90	75
90	110
90	418
90	550
90	595
90	681
90	698
90	723
90	867
90	889
91	114
91	225
91	639
91	673
91	810
91	819
91	879
91	926
91	974
91	990
92	289
92	552
92	828
92	879
92	913
92	944
92	970
92	971
92	975
92	993
93	43
93	208
93	287
93	502
93	613
93	664
93	795
93	909
93	941
93	984
94	312
94	529
94	697
94	719
94	818
94	878
94	885
94	887
94	962
94	976
95	241
95	350
95	438
95	666
95	690
95	714
95	780
95	933
95	962
95	991
96	28
96	51
96	304
96	316
96	776
96	871
96	925
96	926
96	928
96	965
97	143
97	227
97	450
97	536
97	620
97	683
97	841
97	852
97	884
97	949
98	25
98	189
98	635
98	641
98	742
98	830
98	857
98	881
98	947
98	997
99	260
99	361
99	555
99	670
99	900
99	914
99	923
99	940
99	957
99	965
100	375
100	405
100	408
100	542
100	560
100	570
100	717
100	735
100	865
100	970
101	147
101	391
101	484
101	537
101	617
101	679
101	750
101	826
101	982
101	986
102	186
102	642
102	658
102	756
102	875
102	894
102	897
102	901
102	909
102	915
103	50
103	395
103	690
103	711
103	745
103	785
103	823
103	870
103	937
103	946
104	180
104	187
104	320
104	554
104	690
104	755
104	832
104	834
104	885
104	937
105	447
105	511
105	562
105	720
105	738
105	791
105	945
105	983
105	991
105	1000
106	399
106	443
106	511
106	595
106	696
106	824
106	851
106	943
106	963
106	967
107	53
107	260
107	397
107	611
107	772
107	784
107	806
107	838
107	888
107	920
108	18
108	355
108	642
108	766
108	856
108	861
108	869
108	906
108	952
108	996
109	206
109	423
109	449
109	454
109	587
109	661
109	845
109	928
109	941
109	992
110	90
110	215
110	331
110	401
110	503
110	773
110	850
110	858
110	967
110	979
111	410
111	435
111	515
111	563
111	742
111	756
111	795
111	833
111	916
111	990
112	502
112	678
112	716
112	740
112	805
112	849
112	880
112	922
112	945
112	982
113	203
113	572
113	649
113	671
113	751
113	842
113	857
113	944
113	950
113	960
114	91
114	116
114	430
114	506
114	586
114	751
114	753
114	957
114	974
114	990
115	154
115	173
115	241
115	427
115	585
115	586
115	694
115	726
115	952
115	974
116	114
116	118
116	264
116	323
116	378
116	581
116	795
116	853
116	890
116	906
117	450
117	558
117	603
117	635
117	643
117	712
117	778
117	808
117	924
117	975
118	116
118	391
118	510
118	724
118	821
118	840
118	870
118	950
118	954
118	960
119	43
119	532
119	617
119	792
119	838
119	850
