1	11 
2	17 
3	22 
4	20 
5	7 
6	22 
7	23 
8	5 
9	23 
10	12 
11	20 
12	17 
13	11 
14	7 
15	25 
16	4 
17	19 
18	14 
19	23 
20	8 
21	11 
22	2 
23	10 
24	3 
25	12 
26	22 
27	16 
28	16 
29	20 
30	18 
31	2 
32	1 
33	14 
34	22 
35	11 
36	11 
37	3 
38	25 
39	18 
40	17 
41	24 
42	21 
43	9 
44	8 
45	23 
46	7 
47	18 
48	8 
49	16 
50	2 
51	1 
52	10 
53	7 
54	15 
55	10 
56	22 
57	6 
58	17 
59	2 
60	1 
61	5 
62	3 
63	15 
64	18 
65	10 
66	24 
67	12 
68	15 
69	23 
70	18 
71	20 
72	21 
73	19 
74	8 
75	10 
76	25 
77	1 
78	6 
79	11 
80	16 
81	1 
82	16 
83	23 
84	1 
85	7 
86	23 
87	18 
88	8 
89	7 
90	5 
91	25 
92	24 
93	17 
94	8 
95	19 
96	7 
97	1 
98	6 
99	19 
100	6 
101	11 
102	23 
103	20 
104	6 
105	5 
106	24 
107	17 
108	18 
109	7 
110	4 
111	23 
112	19 
113	6 
114	16 
115	22 
116	3 
117	6 
118	10 
119	17 
120	3 
121	14 
122	12 
123	11 
124	5 
125	15 
126	24 
127	7 
128	2 
129	9 
130	11 
131	6 
132	8 
133	1 
134	4 
135	25 
136	25 
137	21 
138	19 
139	5 
140	2 
141	21 
142	3 
143	13 
144	11 
145	15 
146	17 
147	17 
148	6 
149	20 
150	17 
151	21 
152	12 
153	19 
154	13 
155	23 
156	25 
157	6 
158	13 
159	1 
160	19 
161	17 
162	25 
163	1 
164	1 
165	5 
166	9 
167	22 
168	19 
169	9 
170	1 
171	6 
172	22 
173	16 
174	22 
175	23 
176	8 
177	6 
178	3 
179	11 
180	22 
181	24 
182	21 
183	19 
184	14 
185	10 
186	10 
187	14 
188	8 
189	18 
190	21 
191	7 
192	6 
193	20 
194	3 
195	24 
196	22 
197	16 
198	16 
199	14 
200	19 
201	23 
202	7 
203	5 
204	14 
205	11 
206	5 
207	4 
208	1 
209	19 
210	11 
211	8 
212	24 
